 >>>>       1           64
      1.41148     -0.12338      1.96876      1.12285      0.39801     -0.03228      0.00261      2.15181
      1.41971      0.00000      2.00000      1.12332      0.39694     -0.03242     -0.00061      2.16162
 >>>>       2           64
     25.70240      3.96551
      1.44195      0.00000      0.00000      1.13516      0.40018     -0.03463      0.00067      2.30865
      1.43313      0.12358      0.03124      1.13444      0.39907     -0.03455      0.00066      2.30360
      1.40686      0.24465      0.06248      1.13258      0.39901     -0.03413      0.00063      2.27513
      1.36399      0.36089      0.09373      1.12937      0.39742     -0.03354      0.00058      2.23626
      1.30575      0.47023      0.12497      1.12503      0.39586     -0.03276      0.00052      2.18387
      1.23369      0.57102      0.15621      1.11967      0.39391     -0.03178      0.00044      2.11894
      1.14962      0.66203      0.18745      1.11346      0.39174     -0.03065      0.00035      2.04311
      1.05542      0.74251      0.21870      1.10659      0.38943     -0.02938      0.00025      1.95852
      0.95296      0.81220      0.24995      1.09930      0.38712     -0.02802      0.00016      1.86780
      0.84400      0.87121      0.28120      1.09186      0.38490     -0.02661      0.00006      1.77405
      0.73008      0.92001      0.31245      1.08454      0.38287     -0.02521     -0.00003      1.68084
      0.61253      0.95929      0.34370      1.07766      0.38113     -0.02388     -0.00011      1.59208
      0.49242      0.98985      0.37496      1.07151      0.37970     -0.02268     -0.00018      1.51188
      0.37055      1.01254      0.40621      1.06638      0.37862     -0.02166     -0.00023      1.44428
      0.24757      1.02813      0.43748      1.06252      0.37786     -0.02089     -0.00028      1.39296
      0.12394      1.03722      0.46874      1.06012      0.37745     -0.02041     -0.00030      1.36088
      0.00000      1.04021      0.50000      1.05930      0.37727     -0.02025     -0.00031      1.35026
     -0.12394      1.03722      0.53126      1.06012      0.37745     -0.02041     -0.00030      1.36088
     -0.24757      1.02813      0.56252      1.06252      0.37786     -0.02089     -0.00028      1.39296
     -0.37055      1.01254      0.59379      1.06638      0.37862     -0.02166     -0.00023      1.44428
     -0.49242      0.98985      0.62504      1.07151      0.37970     -0.02268     -0.00018      1.51188
     -0.61253      0.95929      0.65630      1.07766      0.38113     -0.02388     -0.00011      1.59208
     -0.73008      0.92001      0.68755      1.08454      0.38287     -0.02521     -0.00003      1.68084
     -0.84400      0.87121      0.71880      1.09186      0.38490     -0.02661      0.00006      1.77405
     -0.95296      0.81220      0.75005      1.09930      0.38712     -0.02802      0.00016      1.86780
     -1.05542      0.74251      0.78130      1.10659      0.38943     -0.02938      0.00025      1.95852
     -1.14962      0.66203      0.81255      1.11346      0.39174     -0.03065      0.00035      2.04311
